"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,9,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",60.00,4.00,1.94,0.00,1.21,0.00,0.85,0.00,0.00,170.00,81.00,0.00,29.00,0.00,60.00,
2020,9,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",44.00,3.00,2.02,0.00,0.98,0.00,0.00,0.00,0.00,212.00,166.00,0.00,46.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",260.00,33.00,13.84,2.67,13.80,0.00,2.69,1.00,1.00,1815.00,814.00,143.00,473.00,0.00,385.00,
2020,9,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",25.00,2.00,1.18,0.00,0.00,0.00,0.82,0.00,0.00,67.00,35.00,0.00,0.00,0.00,32.00,
2020,9,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",34.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,127.00,73.00,0.00,54.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",161.00,14.00,8.09,1.00,4.01,0.00,0.90,0.00,0.00,669.00,501.00,22.00,118.00,0.00,28.00,
2020,9,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",110.00,14.00,4.43,1.25,6.80,0.88,0.65,2.00,0.00,659.00,93.00,123.00,214.00,66.00,163.00,
2020,9,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",211.00,25.00,8.17,2.11,11.56,0.00,3.16,0.00,0.00,1030.00,378.00,110.00,338.00,0.00,204.00,
2020,9,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",396.00,22.00,12.33,1.00,5.66,0.75,2.26,0.00,0.00,1201.00,760.00,88.00,207.00,12.00,134.00,
2020,9,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",660.00,64.00,25.97,1.78,28.29,2.30,5.67,1.00,1.00,2215.00,1120.00,40.00,746.00,106.00,203.00,
2020,9,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1164.00,84.00,45.03,5.54,21.96,2.40,9.06,3.00,2.00,3739.00,2067.00,310.00,651.00,118.00,593.00,
2020,9,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",612.00,29.00,17.34,0.99,7.46,0.00,3.21,3.00,1.00,1539.00,1071.00,71.00,202.00,0.00,195.00,
2020,9,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",171.00,18.00,9.20,0.18,5.04,0.00,3.58,1.00,0.00,1221.00,753.00,11.00,121.00,0.00,336.00,
2020,9,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",746.00,79.00,35.92,2.97,26.17,2.73,11.20,1.00,7.00,3790.00,1890.00,109.00,975.00,75.00,741.00,
2020,9,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",96.00,13.00,6.86,1.58,2.44,0.00,2.12,1.00,0.00,687.00,401.00,35.00,65.00,0.00,186.00,
2020,9,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",1738.00,165.00,70.57,8.37,59.41,8.29,18.36,3.00,3.00,6698.00,3076.00,350.00,1638.00,304.00,1330.00,
2020,9,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",123.00,11.00,6.14,0.96,3.47,0.00,0.43,1.00,0.00,584.00,382.00,21.00,159.00,0.00,22.00,
2020,9,"AA","American Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",15.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","MSO","Missoula, MT: Missoula International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",254.00,27.00,13.75,0.00,8.39,0.00,4.86,1.00,0.00,1727.00,1078.00,0.00,287.00,0.00,362.00,
2020,9,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",296.00,36.00,19.47,1.23,11.70,0.00,3.60,3.00,0.00,1888.00,933.00,106.00,538.00,0.00,311.00,
2020,9,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",36.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,127.00,127.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",44.00,9.00,5.22,0.00,1.07,0.00,2.71,0.00,0.00,516.00,302.00,0.00,44.00,0.00,170.00,
2020,9,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",82.00,5.00,3.00,0.00,1.78,0.00,0.22,1.00,0.00,144.00,83.00,0.00,56.00,0.00,5.00,
2020,9,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",124.00,18.00,7.18,1.58,7.39,0.00,1.85,0.00,0.00,825.00,355.00,93.00,262.00,0.00,115.00,
2020,9,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2459.00,131.00,62.04,7.52,33.20,1.96,26.27,3.00,4.00,7232.00,3127.00,559.00,892.00,116.00,2538.00,
2020,9,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",74.00,8.00,1.96,0.97,1.78,0.00,3.29,1.00,0.00,1091.00,785.00,31.00,64.00,0.00,211.00,
2020,9,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",220.00,15.00,7.24,1.62,4.24,0.00,1.90,0.00,0.00,1002.00,428.00,143.00,130.00,0.00,301.00,
2020,9,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",250.00,37.00,20.46,0.00,13.80,0.93,1.81,1.00,0.00,1924.00,1538.00,0.00,291.00,28.00,67.00,
2020,9,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1704.00,97.00,44.98,12.35,16.83,2.55,20.29,2.00,1.00,5396.00,2242.00,639.00,514.00,116.00,1885.00,
2020,9,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2279.00,153.00,71.74,6.91,49.29,2.13,22.93,4.00,4.00,13258.00,8446.00,325.00,1393.00,40.00,3054.00,
2020,9,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",209.00,12.00,4.75,1.21,3.02,0.00,3.02,0.00,0.00,642.00,188.00,103.00,90.00,0.00,261.00,
2020,9,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",55.00,6.00,3.90,1.00,0.45,0.00,0.65,8.00,0.00,923.00,170.00,656.00,20.00,0.00,77.00,
2020,9,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",13.00,4.00,2.51,0.00,0.26,0.00,1.23,1.00,0.00,154.00,103.00,0.00,8.00,0.00,43.00,
2020,9,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",62.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,63.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",372.00,27.00,17.13,0.00,6.37,0.00,3.49,2.00,1.00,1228.00,747.00,0.00,205.00,0.00,276.00,
2020,9,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",121.00,13.00,4.14,1.96,3.41,0.00,3.49,1.00,0.00,646.00,195.00,72.00,134.00,0.00,245.00,
2020,9,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",173.00,20.00,10.10,2.00,6.02,0.00,1.87,1.00,0.00,935.00,455.00,40.00,174.00,0.00,266.00,
2020,9,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",268.00,18.00,7.64,1.95,4.93,0.00,3.48,0.00,1.00,803.00,372.00,82.00,149.00,0.00,200.00,
2020,9,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",406.00,43.00,19.16,1.00,19.56,0.00,3.29,2.00,0.00,1648.00,825.00,26.00,563.00,0.00,234.00,
2020,9,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",322.00,57.00,22.54,1.39,27.26,0.00,5.82,0.00,1.00,2572.00,1403.00,40.00,874.00,0.00,255.00,
2020,9,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",90.00,10.00,5.41,1.06,2.09,0.00,1.45,1.00,0.00,388.00,184.00,29.00,86.00,0.00,89.00,
2020,9,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",323.00,33.00,17.88,3.00,10.13,0.00,1.99,1.00,1.00,1906.00,1280.00,99.00,359.00,0.00,168.00,
2020,9,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",453.00,32.00,14.25,2.20,8.85,1.00,5.70,1.00,0.00,1323.00,735.00,64.00,208.00,80.00,236.00,
2020,9,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",138.00,8.00,3.15,0.70,1.40,1.49,1.25,0.00,0.00,312.00,156.00,14.00,29.00,78.00,35.00,
2020,9,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",176.00,16.00,7.12,0.97,7.87,0.00,0.04,0.00,1.00,644.00,408.00,71.00,164.00,0.00,1.00,
2020,9,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",200.00,22.00,12.51,0.66,5.57,0.00,3.25,0.00,3.00,926.00,494.00,31.00,227.00,0.00,174.00,
2020,9,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",214.00,24.00,12.63,1.00,9.66,0.00,0.70,0.00,0.00,1026.00,732.00,30.00,224.00,0.00,40.00,
2020,9,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",233.00,22.00,11.14,0.00,7.54,0.00,3.32,1.00,0.00,809.00,340.00,0.00,192.00,0.00,277.00,
2020,9,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",25.00,2.00,1.57,0.00,0.43,0.00,0.00,0.00,0.00,76.00,60.00,0.00,16.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",250.00,16.00,7.87,1.00,5.94,0.00,1.19,1.00,0.00,674.00,446.00,35.00,162.00,0.00,31.00,
2020,9,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",85.00,8.00,4.63,0.00,3.37,0.00,0.00,0.00,0.00,242.00,144.00,0.00,98.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",30.00,4.00,1.62,0.55,1.83,0.00,0.00,0.00,0.00,193.00,148.00,11.00,34.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",554.00,66.00,26.70,2.41,23.77,1.00,12.12,0.00,1.00,2326.00,953.00,76.00,706.00,84.00,507.00,
2020,9,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",126.00,17.00,7.83,3.10,1.35,0.59,4.12,1.00,0.00,666.00,252.00,85.00,48.00,39.00,242.00,
2020,9,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",124.00,20.00,8.67,1.14,6.54,0.00,3.66,1.00,0.00,931.00,342.00,38.00,214.00,0.00,337.00,
2020,9,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",110.00,18.00,10.54,0.00,3.34,0.00,4.12,5.00,0.00,981.00,579.00,0.00,102.00,0.00,300.00,
2020,9,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,8.00,0.32,0.00,4.16,0.63,2.89,1.00,0.00,300.00,17.00,0.00,130.00,24.00,129.00,
2020,9,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",47.00,5.00,0.77,2.87,1.35,0.00,0.00,2.00,0.00,194.00,34.00,126.00,34.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","AKN","King Salmon, AK: King Salmon Airport",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,155.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",908.00,120.00,29.27,1.68,32.49,24.49,32.06,8.00,1.00,4938.00,1196.00,161.00,805.00,861.00,1915.00,
2020,9,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",35.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",60.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,48.00,31.00,0.00,17.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",30.00,3.00,0.47,1.00,1.00,0.00,0.53,0.00,0.00,76.00,18.00,19.00,19.00,0.00,20.00,
2020,9,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",116.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,94.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,2.00,1.89,0.00,0.11,0.00,0.00,0.00,0.00,58.00,55.00,0.00,3.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","CDB","Cold Bay, AK: Cold Bay Airport",18.00,13.00,1.85,0.00,5.63,2.27,3.25,1.00,0.00,393.00,61.00,0.00,142.00,58.00,132.00,
2020,9,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",60.00,15.00,5.89,0.00,2.96,0.64,5.51,0.00,0.00,419.00,185.00,0.00,78.00,16.00,140.00,
2020,9,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",30.00,1.00,0.90,0.00,0.10,0.00,0.00,1.00,0.00,48.00,43.00,0.00,5.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",108.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,72.00,36.00,0.00,36.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",150.00,11.00,3.39,0.00,6.84,0.00,0.77,1.00,0.00,448.00,247.00,0.00,170.00,0.00,31.00,
2020,9,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",121.00,8.00,1.91,0.00,5.33,0.00,0.76,1.00,1.00,443.00,221.00,0.00,203.00,0.00,19.00,
2020,9,"AS","Alaska Airlines Inc.","DLG","Dillingham, AK: Dillingham Airport",30.00,8.00,2.03,1.00,3.15,1.00,0.82,0.00,0.00,318.00,72.00,16.00,73.00,26.00,131.00,
2020,9,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",93.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,86.00,71.00,0.00,15.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",205.00,7.00,2.55,0.00,3.24,0.00,1.21,0.00,0.00,197.00,86.00,0.00,87.00,0.00,24.00,
2020,9,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,83.00,59.00,0.00,24.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",60.00,2.00,0.92,1.00,0.08,0.00,0.00,3.00,0.00,47.00,24.00,21.00,2.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",60.00,5.00,2.37,0.00,2.63,0.00,0.00,0.00,0.00,142.00,99.00,0.00,43.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",60.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,88.00,67.00,0.00,21.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",82.00,5.00,3.62,0.00,1.38,0.00,0.00,0.00,0.00,220.00,187.00,0.00,33.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",270.00,31.00,8.51,1.20,11.18,0.00,10.11,2.00,0.00,1523.00,388.00,38.00,350.00,0.00,747.00,
2020,9,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",150.00,5.00,1.00,0.00,3.01,0.00,0.99,0.00,0.00,378.00,50.00,0.00,62.00,0.00,266.00,
2020,9,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",180.00,5.00,4.85,0.00,0.15,0.00,0.00,0.00,0.00,190.00,184.00,0.00,6.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",412.00,14.00,7.63,1.00,1.43,0.00,3.94,2.00,0.00,560.00,331.00,16.00,26.00,0.00,187.00,
2020,9,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",60.00,2.00,0.65,0.00,1.35,0.00,0.00,0.00,0.00,32.00,11.00,0.00,21.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",55.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,58.00,0.00,0.00,21.00,0.00,37.00,
2020,9,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",60.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,202.00,181.00,0.00,0.00,0.00,21.00,
2020,9,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,126.00,126.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",30.00,3.00,1.16,0.00,1.03,0.00,0.81,0.00,0.00,143.00,93.00,0.00,20.00,0.00,30.00,
2020,9,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",176.00,3.00,1.00,0.00,1.45,0.00,0.55,1.00,0.00,109.00,40.00,0.00,57.00,0.00,12.00,
2020,9,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",30.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",330.00,16.00,6.39,0.00,8.00,0.00,1.61,11.00,0.00,648.00,378.00,0.00,175.00,0.00,95.00,
2020,9,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,39.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",180.00,4.00,2.00,0.56,1.44,0.00,0.00,0.00,0.00,106.00,47.00,10.00,49.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",60.00,7.00,1.00,0.00,0.47,0.00,5.53,1.00,0.00,708.00,174.00,0.00,47.00,0.00,487.00,
2020,9,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",30.00,3.00,0.40,0.00,2.60,0.00,0.00,0.00,0.00,53.00,6.00,0.00,47.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",168.00,5.00,2.65,0.00,0.35,0.00,2.00,0.00,0.00,157.00,121.00,0.00,6.00,0.00,30.00,
2020,9,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,104.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",44.00,6.00,1.00,2.40,2.60,0.00,0.00,2.00,0.00,250.00,39.00,136.00,75.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3740.00,216.00,70.68,10.51,97.89,2.14,34.78,17.00,2.00,8506.00,3125.00,531.00,2313.00,65.00,2472.00,
2020,9,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",306.00,8.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,337.00,279.00,58.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",60.00,7.00,1.18,0.00,3.18,0.00,2.65,2.00,0.00,248.00,122.00,0.00,79.00,0.00,47.00,
2020,9,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",120.00,3.00,2.22,0.00,0.00,0.00,0.78,1.00,0.00,131.00,89.00,0.00,0.00,0.00,42.00,
2020,9,"AS","Alaska Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",120.00,11.00,7.98,0.00,2.02,0.00,1.00,3.00,0.00,586.00,452.00,0.00,60.00,0.00,74.00,
2020,9,"AS","Alaska Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",30.00,2.00,0.38,0.00,1.63,0.00,0.00,0.00,0.00,51.00,6.00,0.00,45.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",60.00,6.00,3.64,1.29,1.06,0.00,0.00,0.00,1.00,598.00,334.00,162.00,102.00,0.00,0.00,
2020,9,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",60.00,7.00,0.00,1.00,0.40,0.00,5.60,0.00,0.00,170.00,0.00,22.00,8.00,0.00,140.00,
2020,9,"B6","JetBlue Airways","ACK","Nantucket, MA: Nantucket Memorial",45.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2020,9,"B6","JetBlue Airways","ALB","Albany, NY: Albany International",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,9,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",106.00,6.00,4.13,0.00,1.00,0.00,0.87,2.00,0.00,242.00,181.00,0.00,21.00,0.00,40.00,
2020,9,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",56.00,4.00,1.37,0.00,2.63,0.00,0.00,0.00,1.00,81.00,25.00,0.00,56.00,0.00,0.00,
2020,9,"B6","JetBlue Airways","BDL","Hartford, CT: Bradley International",57.00,8.00,2.94,0.98,2.32,0.00,1.76,0.00,0.00,230.00,97.00,41.00,52.00,0.00,40.00,
2020,9,"B6","JetBlue Airways","BNA","Nashville, TN: Nashville International",23.00,4.00,2.00,0.00,2.00,0.00,0.00,4.00,0.00,163.00,124.00,0.00,39.00,0.00,0.00,
2020,9,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",1016.00,40.00,17.91,2.00,9.75,1.00,9.35,9.00,1.00,1544.00,793.00,68.00,279.00,33.00,371.00,
